iata,url
FIZ,https://en.wikipedia.org/wiki/Fitzroy_Crossing_Airport
GET,https://en.wikipedia.org/wiki/Geraldton_Airport
HCQ,https://en.wikipedia.org/wiki/Halls_Creek_Airport
KTA,https://en.wikipedia.org/wiki/Karratha_Airport
None,https://en.wikipedia.org/wiki/Port_Hedland_Airport
None,https://en.wikipedia.org/wiki/West_Angelas_mine
BNC,https://en.wikipedia.org/wiki/Beni_Airport
BUX,https://en.wikipedia.org/wiki/Bunia_Airport
BKY,https://en.wikipedia.org/wiki/Kavumu_Airport
BJM,https://en.wikipedia.org/wiki/Melchior_Ndadaye_International_Airport
None,https://en.wikipedia.org/wiki/Bodrum_Airport
None,https://en.wikipedia.org/wiki/Sandefjord_Airport
HKK,https://en.wikipedia.org/wiki/Hokitika_Airport
WKA,https://en.wikipedia.org/wiki/W%C4%81naka_Airport
None,https://en.wikipedia.org/wiki/Paris-Charles_de_Gaulle
BCU,https://en.wikipedia.org/wiki/Bauchi_State_Airport
None,https://en.wikipedia.org/wiki/Calabar_Airport
None,https://en.wikipedia.org/wiki/Gombe_Lawanti_International_Airport
None,https://en.wikipedia.org/wiki/Jalingo_Airport
None,https://en.wikipedia.org/wiki/Jos_Airport
None,https://en.wikipedia.org/wiki/Kano_Airport
DKA,https://en.wikipedia.org/wiki/Katsina_Airport
MIU,https://en.wikipedia.org/wiki/Maiduguri_International_Airport
MXJ,https://en.wikipedia.org/wiki/Minna_Airport
SKO,https://en.wikipedia.org/wiki/Sadiq_Abubakar_III_International_Airport
None,https://en.wikipedia.org/wiki/Sam_Mbakwe_International_Cargo_Airport
YOL,https://en.wikipedia.org/wiki/Yola_Airport
PJA,https://en.wikipedia.org/wiki/Pajala_Airport
None,https://en.wikipedia.org/wiki/Sfax_Thyna_International_Airport
None,https://en.wikipedia.org/wiki/Tarapoto_Airport
None,https://en.wikipedia.org/wiki/Abdullahi_Yusuf_International_Airport
AAD,https://en.wikipedia.org/wiki/Adado_Airport
BIB,https://en.wikipedia.org/wiki/Baidoa_Airport
BLW,https://en.wikipedia.org/wiki/Beledweyne_Airport
GUO,https://en.wikipedia.org/wiki/Guriel_Airport
KMU,https://en.wikipedia.org/wiki/Kismayo_Airport
None,https://en.wikipedia.org/wiki/Keflavik_Airport
UEL,https://en.wikipedia.org/wiki/Quelimane_Airport
None,https://en.wikipedia.org/wiki/Caen_Carpiquet_Airport
None,https://en.wikipedia.org/wiki/Dole-Jura_Airport
None,https://en.wikipedia.org/wiki/Toulouse_%E2%80%93_Blagnac_Airport
RLG,https://en.wikipedia.org/wiki/Rostock%E2%80%93Laage_Airport
BOR,https://en.wikipedia.org/wiki/Bokeo_International_Airport
LXG,https://en.wikipedia.org/wiki/Louang_Namtha_Airport
None,https://en.wikipedia.org/wiki/Louangnamtha_Airport
NEU,https://en.wikipedia.org/wiki/Nong_Khang_Airport
ODY,https://en.wikipedia.org/wiki/Oudomsay_Airport
ZVK,https://en.wikipedia.org/wiki/Savannakhet_Airport
ZBY,https://en.wikipedia.org/wiki/Sayaboury_Airport
None,https://en.wikipedia.org/wiki/Beirut_International_Airport
None,https://en.wikipedia.org/wiki/Bayannaoer_Tianjitai_Airport
None,https://en.wikipedia.org/wiki/Erenhot_Saiwusu_Airport
None,https://en.wikipedia.org/wiki/Belize_City_Municipal_Airport
None,https://en.wikipedia.org/wiki/Burgas_International_Airport
None,https://en.wikipedia.org/wiki/Nizhny_Novgorod_Airport
None,https://en.wikipedia.org/wiki/Pulkovo_International_Airport
YUK,https://en.wikipedia.org/wiki/Syunik_Airport
None,https://en.wikipedia.org/wiki/Varna_International_Airport
None,https://en.wikipedia.org/wiki/Volgograd_International_Airport
None,https://en.wikipedia.org/wiki/Barcelona-El_Prat_Airport
None,https://en.wikipedia.org/wiki/Pristina_Airport
None,https://en.wikipedia.org/wiki/Tabriz_International_Airport
VAN,https://en.wikipedia.org/wiki/Van_Ferit_Melen_Airport
None,https://en.wikipedia.org/wiki/Gerrard_Smith_International_Airport
BMV,https://en.wikipedia.org/wiki/Buon_Ma_Thuot_Airport
CAH,https://en.wikipedia.org/wiki/Ca_Mau_Airport
VCL,https://en.wikipedia.org/wiki/Chu_Lai_Airport
None,https://en.wikipedia.org/wiki/Chu_Lai_International_Airport
VCS,https://en.wikipedia.org/wiki/Con_Dao_Airport
HUI,https://en.wikipedia.org/wiki/Phu_Bai_International_Airport
UIH,https://en.wikipedia.org/wiki/Phu_Cat_Airport
PXU,https://en.wikipedia.org/wiki/Pleiku_Airport
VKG,https://en.wikipedia.org/wiki/Rach_Gia_Airport
THD,https://en.wikipedia.org/wiki/Tho_Xuan_Airport
TBB,https://en.wikipedia.org/wiki/Tuy_Hoa_Airport
VDO,https://en.wikipedia.org/wiki/Van_Don_International_Airport
None,https://en.wikipedia.org/wiki/Vinh_Airport
VII,https://en.wikipedia.org/wiki/Vinh_International_Airport
None,https://en.wikipedia.org/wiki/%C4%90i%E1%BB%87n_Bi%C3%AAn_Ph%E1%BB%A7_Airport
None,https://en.wikipedia.org/wiki/%C3%85re%E2%80%93%C3%96stersund_Airport
None,https://en.wikipedia.org/wiki/Otopeni_Airport
None,https://en.wikipedia.org/wiki/Monastir_International_Airport
OST,https://en.wikipedia.org/wiki/Ostend%E2%80%93Bruges_International_Airport
ACF,https://en.wikipedia.org/wiki/Aral_Talim_Airport
None,https://en.wikipedia.org/wiki/Changde_Airport
None,https://en.wikipedia.org/wiki/Guiyang_Longdongbao_Airport
None,https://en.wikipedia.org/wiki/Jiamusi_Airport
None,https://en.wikipedia.org/wiki/Nanping_Wuyishan_Airport
None,https://en.wikipedia.org/wiki/Taipei_Songshan_Airport
None,https://en.wikipedia.org/wiki/Weihai_Airport
None,https://en.wikipedia.org/wiki/Arxan_Airport
ERL,https://en.wikipedia.org/wiki/Erenhot_Saiwusu_International_Airport
None,https://en.wikipedia.org/wiki/Khomutovo_Airport
None,https://en.wikipedia.org/wiki/Qingyang_Xifeng_Airport
MYK,https://en.wikipedia.org/wiki/May_Creek_Airport
MXY,https://en.wikipedia.org/wiki/McCarthy_Airport
None,https://en.wikipedia.org/wiki/North_Shore_Aerodrome
WIK,https://en.wikipedia.org/wiki/Waiheke_Island_Aerodrome
UAQ,https://en.wikipedia.org/wiki/Domingo_Faustino_Sarmiento_Airport
EQS,https://en.wikipedia.org/wiki/Esquel_Airport
None,https://en.wikipedia.org/wiki/Abakan_Airport
None,https://en.wikipedia.org/wiki/Alykel_Airport
EYK,https://en.wikipedia.org/wiki/Beloyarsk_Airport
None,https://en.wikipedia.org/wiki/Kemerovo_Airport
NYM,https://en.wikipedia.org/wiki/Nadym_Airport
NNM,https://en.wikipedia.org/wiki/Naryan-Mar_Airport
NYA,https://en.wikipedia.org/wiki/Nyagan_Airport
PEZ,https://en.wikipedia.org/wiki/Penza_Vissarion_Belinsky_Airport
OVS,https://en.wikipedia.org/wiki/Sovetsky_Airport
RMZ,https://en.wikipedia.org/wiki/Tobolsk_Remezov_Airport
URJ,https://en.wikipedia.org/wiki/Uray_Airport
None,https://en.wikipedia.org/wiki/Yemelyanovo_Airport
None,https://en.wikipedia.org/wiki/Freeport_International_Airport
None,https://en.wikipedia.org/wiki/Luxembourg_International_Airport
KTS,https://en.wikipedia.org/wiki/Brevig_Mission_Airport
None,https://en.wikipedia.org/wiki/Diomede_Heliport
ELI,https://en.wikipedia.org/wiki/Elim_Airport
GAM,https://en.wikipedia.org/wiki/Gambell_Airport
GLV,https://en.wikipedia.org/wiki/Golovin_Airport
KKA,https://en.wikipedia.org/wiki/Koyuk_Alfred_Adams_Airport
PVS,https://en.wikipedia.org/wiki/Provideniya_Bay_Airport
SVA,https://en.wikipedia.org/wiki/Savoonga_Airport
SKK,https://en.wikipedia.org/wiki/Shaktoolik_Airport
SHH,https://en.wikipedia.org/wiki/Shishmaref_Airport
SMK,https://en.wikipedia.org/wiki/St._Michael_Airport
WBB,https://en.wikipedia.org/wiki/Stebbins_Airport
TLA,https://en.wikipedia.org/wiki/Teller_Airport
TNC,https://en.wikipedia.org/wiki/Tin_City_LRRS_Airport
WAA,https://en.wikipedia.org/wiki/Wales_Airport_(Alaska)
WMO,https://en.wikipedia.org/wiki/White_Mountain_Airport
COL,https://en.wikipedia.org/wiki/Coll_Airport
OBN,https://en.wikipedia.org/wiki/Oban_Airport
None,https://en.wikipedia.org/wiki/Manas_Airport
REN,https://en.wikipedia.org/wiki/Orenburg_Airport
USK,https://en.wikipedia.org/wiki/Usinsk_Airport
KAC,https://en.wikipedia.org/wiki/Qamishli_Airport
None,https://en.wikipedia.org/wiki/Bogashevo_Airport
KRO,https://en.wikipedia.org/wiki/Kurgan_Airport
None,https://en.wikipedia.org/wiki/Altay_Airport
IQM,https://en.wikipedia.org/wiki/Qiemo_Yudu_Airport
None,https://en.wikipedia.org/wiki/Shache_Airport
None,https://en.wikipedia.org/wiki/Itbayat_Airport
URG,https://en.wikipedia.org/wiki/Ruben_Berta_International_Airport
None,https://en.wikipedia.org/wiki/Confins_International_Airport
BUW,https://en.wikipedia.org/wiki/Betoambari_Airport
SOQ,https://en.wikipedia.org/wiki/Domine_Eduard_Osok_Airport
DJJ,https://en.wikipedia.org/wiki/Dortheys_Hiyo_Eluay_International_Airport
NBX,https://en.wikipedia.org/wiki/Douw_Aturure_Airport
None,https://en.wikipedia.org/wiki/Frans_Kaisiepo_Airport
KDI,https://en.wikipedia.org/wiki/Haluoleo_Airport
None,https://en.wikipedia.org/wiki/Jalaluddin_Airport
SRG,https://en.wikipedia.org/wiki/Jenderal_Achmad_Yani_International_Airport
TRK,https://en.wikipedia.org/wiki/Juwata_Airport
BEJ,https://en.wikipedia.org/wiki/Kalimarau_Airport
LUV,https://en.wikipedia.org/wiki/Karel_Sadsuitubun_Airport
PSJ,https://en.wikipedia.org/wiki/Kasiguncu_Airport
MOH,https://en.wikipedia.org/wiki/Maleo_Airport
None,https://en.wikipedia.org/wiki/Merauke_Airport
TIM,https://en.wikipedia.org/wiki/Mozes_Kilangin_Airport
PLW,https://en.wikipedia.org/wiki/Mutiara_SIS_Al-Jufrie_Airport
None,https://en.wikipedia.org/wiki/Palopo_Lagaligo_Airport
AMQ,https://en.wikipedia.org/wiki/Pattimura_Airport
MKW,https://en.wikipedia.org/wiki/Rendani_Airport
KXB,https://en.wikipedia.org/wiki/Sangia_Nibandera_Airport
RAQ,https://en.wikipedia.org/wiki/Sugimanuru_Airport
None,https://en.wikipedia.org/wiki/Sultan_Aji_Muhammad_Sulaiman_International_Airport
TTE,https://en.wikipedia.org/wiki/Sultan_Babullah_Airport
BMU,https://en.wikipedia.org/wiki/Sultan_Muhammad_Salahudin_Airport
None,https://en.wikipedia.org/wiki/Syamsudin_Noor_International_Airport
LUW,https://en.wikipedia.org/wiki/Syukuran_Aminuddin_Amir_Airport
MJU,https://en.wikipedia.org/wiki/Tampa_Padang_Airport
TRT,https://en.wikipedia.org/wiki/Toraja_Airport
None,https://en.wikipedia.org/wiki/Berlin-Brandenburg_Airport
VDE,https://en.wikipedia.org/wiki/El_Hierro_Airport
None,https://en.wikipedia.org/wiki/El_Matorral_Airport
GLN,https://en.wikipedia.org/wiki/Guelmim_Airport
None,https://en.wikipedia.org/wiki/Kristiansund_Airport
GMZ,https://en.wikipedia.org/wiki/La_Gomera_Airport
NDB,https://en.wikipedia.org/wiki/Nouadhibou_International_Airport
None,https://en.wikipedia.org/wiki/Tampere_Airport
None,https://en.wikipedia.org/wiki/Vigo_Airport
EDL,https://en.wikipedia.org/wiki/Eldoret_International_Airport
LLW,https://en.wikipedia.org/wiki/Kamuzu_International_Airport
None,https://en.wikipedia.org/wiki/Kisumu_Airport
KIS,https://en.wikipedia.org/wiki/Kisumu_International_Airport
None,https://en.wikipedia.org/wiki/Livingstone_Airport
MYD,https://en.wikipedia.org/wiki/Malindi_Airport
LAU,https://en.wikipedia.org/wiki/Manda_Airport
UKA,https://en.wikipedia.org/wiki/Ukunda_Airport
None,https://en.wikipedia.org/wiki/Frankfurt-Hahn_Airport
None,https://en.wikipedia.org/wiki/Sharm_el_Sheikh_International_Airport
None,https://en.wikipedia.org/wiki/Abadan-Ayatollah_Jami_International_Airport
BDH,https://en.wikipedia.org/wiki/Bandar_Lengeh_Airport
JSK,https://en.wikipedia.org/wiki/Jask_Airport
NSH,https://en.wikipedia.org/wiki/Noshahr_Airport
None,https://en.wikipedia.org/wiki/Adler%E2%80%93Sochi_International_Airport
None,https://en.wikipedia.org/wiki/Chelyabinsk_Balandino_Airport
None,https://en.wikipedia.org/wiki/Kaliningrad_Airport
None,https://en.wikipedia.org/wiki/Kirov_Airport
None,https://en.wikipedia.org/wiki/Kirovsk-Apatity_Airport
KMW,https://en.wikipedia.org/wiki/Kostroma_Airport
None,https://en.wikipedia.org/wiki/Krasnoyarsk_Yemelyanovo_Airport
TJU,https://en.wikipedia.org/wiki/Kulob_Airport
None,https://en.wikipedia.org/wiki/Novosibirsk_Tolmachevo_Airport
TBW,https://en.wikipedia.org/wiki/Tambov_Donskoye_Airport
TMJ,https://en.wikipedia.org/wiki/Termez_Airport
VGD,https://en.wikipedia.org/wiki/Vologda_Airport
JOK,https://en.wikipedia.org/wiki/Yoshkar-Ola_Airport
None,https://en.wikipedia.org/wiki/%C4%B0stanbul_Airport
ICI,https://en.wikipedia.org/wiki/Cicia_Airport
LKB,https://en.wikipedia.org/wiki/Lakeba_Airport
VBV,https://en.wikipedia.org/wiki/Vanuabalavu_Airport
None,https://en.wikipedia.org/wiki/Pithoragarh_Airport
None,https://en.wikipedia.org/wiki/Jimma_Airport
None,https://en.wikipedia.org/wiki/Cape_Barren_Island
FLS,https://en.wikipedia.org/wiki/Flinders_Island_Airport
PVA,https://en.wikipedia.org/wiki/El_Embrujo_Airport
PBQ,https://en.wikipedia.org/wiki/Pimenta_Bueno_Airport
None,https://en.wikipedia.org/wiki/Aksu_Onsu_Airport
None,https://en.wikipedia.org/wiki/Fais_Airfield
None,https://en.wikipedia.org/wiki/Houk_Airfield
ULI,https://en.wikipedia.org/wiki/Ulithi_Airport
BEM,https://en.wikipedia.org/wiki/Beni_Mellal_Airport
ARW,https://en.wikipedia.org/wiki/Arad_International_Airport
None,https://en.wikipedia.org/wiki/Baia_Mare_Airport
None,https://en.wikipedia.org/wiki/Erkilet_Airport
None,https://en.wikipedia.org/wiki/Homiel_Airport
None,https://en.wikipedia.org/wiki/Kosice_International_Airport
None,https://en.wikipedia.org/wiki/Maastricht-Aachen_Airport
None,https://en.wikipedia.org/wiki/Trondheim_Airport_V%C3%A6rnes
TGM,https://en.wikipedia.org/wiki/T%C3%A2rgu_Mure%C8%99_International_Airport
VTB,https://en.wikipedia.org/wiki/Vitebsk_Vostochny_Airport
None,https://en.wikipedia.org/wiki/Yemelyanovo_International_Airport
KWJ,https://en.wikipedia.org/wiki/Gwangju_Airport
KPO,https://en.wikipedia.org/wiki/Pohang_Gyeongju_Airport
HIN,https://en.wikipedia.org/wiki/Sacheon_Airport
USN,https://en.wikipedia.org/wiki/Ulsan_Airport
RSU,https://en.wikipedia.org/wiki/Yeosu_Airport
None,https://en.wikipedia.org/wiki/Changhai_Airport
JSJ,https://en.wikipedia.org/wiki/Jiansanjiang_Shidi_Airport
None,https://en.wikipedia.org/wiki/Addis_Ababa_Airport
None,https://en.wikipedia.org/wiki/Andenes_Airport
BNN,https://en.wikipedia.org/wiki/Br%C3%B8nn%C3%B8ysund_Airport
MQN,https://en.wikipedia.org/wiki/Mo_i_Rana_Airport,_R%C3%B8ssvoll
MJF,https://en.wikipedia.org/wiki/Mosj%C3%B8en_Airport
OSY,https://en.wikipedia.org/wiki/Namsos_Airport
RVK,https://en.wikipedia.org/wiki/R%C3%B8rvik_Airport
RET,https://en.wikipedia.org/wiki/R%C3%B8st_Airport
SSJ,https://en.wikipedia.org/wiki/Sandnessj%C3%B8en_Airport
SKN,https://en.wikipedia.org/wiki/Stokmarknes_Airport
None,https://en.wikipedia.org/wiki/Trondheim_Airport,_Vaernes
MLG,https://en.wikipedia.org/wiki/Abdul_Rachman_Saleh_Airport
None,https://en.wikipedia.org/wiki/Adisumarmo_Airport
None,https://en.wikipedia.org/wiki/Aji_Pangeran_Tumenggung_Pranoto_Airport
BWX,https://en.wikipedia.org/wiki/Banyuwangi_Airport
KOE,https://en.wikipedia.org/wiki/El_Tari_Airport
BKS,https://en.wikipedia.org/wiki/Fatmawati_Soekarno_Airport
SMQ,https://en.wikipedia.org/wiki/H._Asan_Airport
TJQ,https://en.wikipedia.org/wiki/H.A.S._Hanandjoeddin_International_Airport
PKN,https://en.wikipedia.org/wiki/Iskandar_Airport
BUU,https://en.wikipedia.org/wiki/Muara_Bungo_Airport
TNJ,https://en.wikipedia.org/wiki/Raja_Haji_Fisabilillah_Airport
None,https://en.wikipedia.org/wiki/Raja_Haji_Fisabilillah_International_Airport
LLJ,https://en.wikipedia.org/wiki/Silampari_Airport
BDJ,https://en.wikipedia.org/wiki/Syamsudin_Noor_Airport
PKY,https://en.wikipedia.org/wiki/Tjilik_Riwut_Airport
None,https://en.wikipedia.org/wiki/Poprad-Tatry_Airport
None,https://en.wikipedia.org/wiki/Ronaldsway_Airport
None,https://en.wikipedia.org/wiki/Oued_Irara_%E2%80%93_Krim_Belkacem_Airport
None,https://en.wikipedia.org/wiki/Paris-Orly_Airport
None,https://en.wikipedia.org/wiki/Fagali%27i_Airport
FTI,https://en.wikipedia.org/wiki/Fitiuta_Airport
OFU,https://en.wikipedia.org/wiki/Ofu_Airport
None,https://en.wikipedia.org/wiki/Dominique_Edward_Osok_Airport
KAZ,https://en.wikipedia.org/wiki/Kuabang_Airport
MNA,https://en.wikipedia.org/wiki/Melangguane_Airport
None,https://en.wikipedia.org/wiki/Mozes_Kilangin_International_Airport
NAH,https://en.wikipedia.org/wiki/Naha_Airport_(Indonesia)
LAH,https://en.wikipedia.org/wiki/Oesman_Sadik_Airport
None,https://en.wikipedia.org/wiki/Pattimura_International_Airport
LKM,https://en.wikipedia.org/wiki/Raja_Loloda_Mokoagow_Airport
None,https://en.wikipedia.org/wiki/Sentani_International_Airport
None,https://en.wikipedia.org/wiki/Sultan_Aji_Muhammad_Sulaiman_Airport
BRG,https://en.wikipedia.org/wiki/Taman_Bung_Karno_Airport
None,https://en.wikipedia.org/wiki/Skopje_Airport
AAY,https://en.wikipedia.org/wiki/Al_Ghaydah_Airport
None,https://en.wikipedia.org/wiki/Djibouti_Airport
CKY,https://en.wikipedia.org/wiki/Ahmed_S%C3%A9kou_Tour%C3%A9_International_Airport
BYK,https://en.wikipedia.org/wiki/Bouak%C3%A9_Airport
GAQ,https://en.wikipedia.org/wiki/Gao_International_Airport
KYS,https://en.wikipedia.org/wiki/Kayes_Airport
OUA,https://en.wikipedia.org/wiki/Thomas_Sankara_International_Airport_Ouagadougou
TOM,https://en.wikipedia.org/wiki/Timbuktu_Airport
AEU,https://en.wikipedia.org/wiki/Abu_Musa_Airport
None,https://en.wikipedia.org/wiki/Shenzhen_Baoan_International_Airport
LCR,https://en.wikipedia.org/wiki/La_Chorrera_Airport
LPD,https://en.wikipedia.org/wiki/La_Pedrera_Airport
TCD,https://en.wikipedia.org/wiki/Tarapac%C3%A1_Airport
LDU,https://en.wikipedia.org/wiki/Lahad_Datu_Airport
LWY,https://en.wikipedia.org/wiki/Lawas_Airport
KQA,https://en.wikipedia.org/wiki/Akutan_Airport
AKB,https://en.wikipedia.org/wiki/Atka_Airport
IKO,https://en.wikipedia.org/wiki/Nikolski_Air_Station
None,https://en.wikipedia.org/wiki/Irkutsk_International_Airport
None,https://en.wikipedia.org/wiki/Carsamba_Airport
None,https://en.wikipedia.org/wiki/F%C3%A8s-Sa%C3%AFs_Airport
None,https://en.wikipedia.org/wiki/Oguzeli_Airport
None,https://en.wikipedia.org/wiki/Samsun_Airport
SRP,https://en.wikipedia.org/wiki/Stord_Airport
None,https://en.wikipedia.org/wiki/Lusaka_Airport
None,https://en.wikipedia.org/wiki/Craiova_Airport
None,https://en.wikipedia.org/wiki/Irkutsk_Airport
None,https://en.wikipedia.org/wiki/Weifang_Nanyuan_Airport
None,https://en.wikipedia.org/wiki/Dumaguete_Airport
None,https://en.wikipedia.org/wiki/Panglao_International_Airport
None,https://en.wikipedia.org/wiki/St._Petersburg%E2%80%93Clearwater_International_Airport
None,https://en.wikipedia.org/wiki/Bergen_Flesland_Airport
None,https://en.wikipedia.org/wiki/Krakow_John_Paul_II_International_Airport
None,https://en.wikipedia.org/wiki/Manchester_airport
None,https://en.wikipedia.org/wiki/Preveza_Airport
None,https://en.wikipedia.org/wiki/Split_International_Airport
KJH,https://en.wikipedia.org/wiki/Kaili_Huangping_Airport
None,https://en.wikipedia.org/wiki/Herat_International_Airport
BVJ,https://en.wikipedia.org/wiki/Bovanenkovo_Airport
IAA,https://en.wikipedia.org/wiki/Igarka_Airport
KGP,https://en.wikipedia.org/wiki/Kogalym_International_Airport
None,https://en.wikipedia.org/wiki/Sochi_Airport
CFR,https://en.wikipedia.org/wiki/Caen%E2%80%93Carpiquet_Airport
SZS,https://en.wikipedia.org/wiki/Ryan%27s_Creek_Aerodrome
KAI,https://en.wikipedia.org/wiki/Kaieteur_International_Airport
LTM,https://en.wikipedia.org/wiki/Lethem_Airport
ORG,https://en.wikipedia.org/wiki/Zorg_en_Hoop_Airport
DSY,https://en.wikipedia.org/wiki/Dara_Sakor_International_Airport
None,https://en.wikipedia.org/wiki/Osaka_Kansai_International_Airport
None,https://en.wikipedia.org/wiki/Beirut_Airport
None,https://en.wikipedia.org/wiki/Semirara_Island#Transportation
None,https://en.wikipedia.org/wiki/Mosj%C3%B8en_Airport,_Kj%C3%A6rstad
None,https://en.wikipedia.org/wiki/Namsos_Airport,_H%C3%B8knes%C3%B8ra
None,https://en.wikipedia.org/wiki/R%C3%B8rvik_Airport,_Ryum
AUU,https://en.wikipedia.org/wiki/Aurukun_Airport
IRG,https://en.wikipedia.org/wiki/Lockhart_River_Airport
None,https://en.wikipedia.org/wiki/Budapest_International_Airport
COH,https://en.wikipedia.org/wiki/Cooch_Behar_Airport
None,https://en.wikipedia.org/wiki/Donyi_Polo_Airport
RUP,https://en.wikipedia.org/wiki/Rupsi_Airport
None,https://en.wikipedia.org/wiki/Jalgaon
None,https://en.wikipedia.org/wiki/Medina_Airport
None,https://en.wikipedia.org/wiki/Bucharest-Otopeni_Airport
None,https://en.wikipedia.org/wiki/Tbilisi_Airport
None,https://en.wikipedia.org/wiki/Tunis_Airport
None,https://en.wikipedia.org/wiki/Galileo_Galilei_Airport
None,https://en.wikipedia.org/wiki/Timi%C8%99oara_Airport
None,https://en.wikipedia.org/wiki/Wilkins_Runway
AAP,https://en.wikipedia.org/wiki/Aji_Pangeran_Tumenggung_Pranoto_International_Airport
None,https://en.wikipedia.org/wiki/Bawean_Airport
ROP,https://en.wikipedia.org/wiki/Rota_International_Airport
None,https://en.wikipedia.org/wiki/Wroc%C5%82aw%E2%80%93Copernicus_Airport
NOV,https://en.wikipedia.org/wiki/Albano_Machado_Airport
None,https://en.wikipedia.org/wiki/Brazzaville_International_Airport
DUE,https://en.wikipedia.org/wiki/Dundo_Airport
None,https://en.wikipedia.org/wiki/Kuito_Airport
SDD,https://en.wikipedia.org/wiki/Lubango_Airport
SPP,https://en.wikipedia.org/wiki/Menongue_Airport
VPE,https://en.wikipedia.org/wiki/Ondjiva_Pereira_Airport
VHC,https://en.wikipedia.org/wiki/Saurimo_Airport
UGO,https://en.wikipedia.org/wiki/U%C3%ADge_Airport
None,https://en.wikipedia.org/wiki/Windhoek_Hosea_Kutako_International_Airport
None,https://en.wikipedia.org/wiki/Yuri_Gagarin_Airport
BUT,https://en.wikipedia.org/wiki/Bathpalathang_Airport
GLU,https://en.wikipedia.org/wiki/Gelephu_Airport
YON,https://en.wikipedia.org/wiki/Yongphulla_Airport
PEU,https://en.wikipedia.org/wiki/Puerto_Lempira_Airport
None,https://en.wikipedia.org/wiki/Ain_el_Beida_Airport
None,https://en.wikipedia.org/wiki/B%C3%A9char_Ouakda_Airport
EBH,https://en.wikipedia.org/wiki/El_Bayadh_Airport
None,https://en.wikipedia.org/wiki/In_Am%C3%A9nas_Airport
None,https://en.wikipedia.org/wiki/M%C3%A9cheria_Airport
TMX,https://en.wikipedia.org/wiki/Timimoun_Airport
AZR,https://en.wikipedia.org/wiki/Touat-Cheikh_Sidi_Mohamed_Belkebir_Airport
None,https://en.wikipedia.org/wiki/Sulaymaniyah_Airport
None,https://en.wikipedia.org/wiki/Arlanda_Airport
None,https://en.wikipedia.org/wiki/Charles_De_Gaulle_Airport
None,https://en.wikipedia.org/wiki/Bastia-Poretta_Airport
KRY,https://en.wikipedia.org/wiki/Karamay_Guhai_Airport
WOS,https://en.wikipedia.org/wiki/Kalma_Airport
RGO,https://en.wikipedia.org/wiki/Orang_Airport
YJS,https://en.wikipedia.org/wiki/Samjiyon_Airport
DSO,https://en.wikipedia.org/wiki/Sondok_Airport
HWN,https://en.wikipedia.org/wiki/Hwange_National_Park_Airport
KAB,https://en.wikipedia.org/wiki/Kariba_Airport
WEH,https://en.wikipedia.org/wiki/Weihai_Dashuipo_International_Airport
CMJ,https://en.wikipedia.org/wiki/Qimei_Airport
WOT,https://en.wikipedia.org/wiki/Wang-an_Airport
None,https://en.wikipedia.org/wiki/Congonhas_Airport
None,https://en.wikipedia.org/wiki/Pitt_Island#Economy_and_facilities
None,https://en.wikipedia.org/wiki/Flughafen_Z%C3%BCrich
AGX,https://en.wikipedia.org/wiki/Agatti_Airport
None,https://en.wikipedia.org/wiki/Shimoga_Airport
SSE,https://en.wikipedia.org/wiki/Solapur_Airport
None,https://en.wikipedia.org/wiki/Bliss_Landing
None,https://en.wikipedia.org/wiki/Chatterbox_Falls
None,https://en.wikipedia.org/wiki/Cortes_Island
YCF,https://en.wikipedia.org/wiki/Cortes_Island_Aerodrome
DHB,https://en.wikipedia.org/wiki/Deer_Harbor_Sea_Plane_Base
None,https://en.wikipedia.org/wiki/Desolation_Sound
None,https://en.wikipedia.org/wiki/Discovery_Islands
LPS,https://en.wikipedia.org/wiki/Fishermans_Bay/LPS_Seaplane_Base
FBS,https://en.wikipedia.org/wiki/Friday_Harbor_Seaplane_Base
None,https://en.wikipedia.org/wiki/Malibu,_British_Columbia
YPT,https://en.wikipedia.org/wiki/Pender_Harbour_Water_Aerodrome
None,https://en.wikipedia.org/wiki/Quadra_Island
None,https://en.wikipedia.org/wiki/Refuge_Cove,_British_Columbia
RCE,https://en.wikipedia.org/wiki/Roche_Harbor_Seaplane_Base
RSJ,https://en.wikipedia.org/wiki/Rosario_Seaplane_Base
None,https://en.wikipedia.org/wiki/Sonora_Island
None,https://en.wikipedia.org/wiki/Stuart_Island_(British_Columbia)
None,https://en.wikipedia.org/wiki/Toba_Inlet
WSX,https://en.wikipedia.org/wiki/Westsound/WSX_Seaplane_Base
None,https://en.wikipedia.org/wiki/Basel_Airport
None,https://en.wikipedia.org/wiki/Palermo_International_Airport
None,https://en.wikipedia.org/wiki/Prague_International_Airport
IKG,https://en.wikipedia.org/wiki/Karakol_International_Airport
None,https://en.wikipedia.org/wiki/Vnukovo_Airport
None,https://en.wikipedia.org/wiki/Jenderal_Ahmad_Yani_International_Airport
None,https://en.wikipedia.org/wiki/Komodo_Airport
None,https://en.wikipedia.org/wiki/Mau_Hau_Airport
SWQ,https://en.wikipedia.org/wiki/Sultan_Muhammad_Kaharuddin_III_Airport
None,https://en.wikipedia.org/wiki/Sultan_Muhammad_Salahuddin_Airport
None,https://en.wikipedia.org/wiki/Tambolaka_Airport
None,https://en.wikipedia.org/wiki/Zainuddin_Abdul_Madjid_International_Airport
QSF,https://en.wikipedia.org/wiki/Ain_Arnat_Airport
