"iata","icao","latitude","longitude","name","wikipedia_url","outdegree","outdegree_cargo","number_airlines","number_airlines_cargo"
"MQC","LFVM","47.095833","-56.384444","","https://en.wikipedia.org/wiki/Miquelon_Airport","1","0","1","0"
"MQF","USCM","53.393333","58.756667","","https://en.wikipedia.org/wiki/Magnitogorsk_International_Airport","5","0","5","0"
"MQJ","UEMA","66.455833","143.253056","","https://en.wikipedia.org/wiki/Moma_Airport","1","0","1","0"
"MQL","YMIA","-34.229167","142.085556","","https://en.wikipedia.org/wiki/Mildura_Airport","2","0","2","0"
"MQM","LTCR","37.232778","40.640556","","https://en.wikipedia.org/wiki/Mardin_Airport","4","0","4","0"
"MQN","ENRA","66.363889","14.301667","","https://en.wikipedia.org/wiki/Mo_i_Rana_Airport,_Røssvoll","4","0","1","0"
"MQP","FAKN","-25.383333","31.105556","","https://en.wikipedia.org/wiki/Kruger_Mpumalanga_International_Airport","10","0","5","0"
"MQS","TVSM","12.888056","-61.180278","","https://en.wikipedia.org/wiki/Mustique_Airport","4","0","3","0"
"MQT","KSAW","46.353611","-87.395278","","https://en.wikipedia.org/wiki/Sawyer_International_Airport","3","3","3","3"
"MQX","HAMK","13.467222","39.533333","","https://en.wikipedia.org/wiki/Alula_Aba_Airport","1","0","1","0"
"MRA","HLMS","32.325556","15.059722","","https://en.wikipedia.org/wiki/Misrata_Airport","9","3","10","2"
"MRD","SVMD","8.582222","-71.161111","","https://en.wikipedia.org/wiki/Alberto_Carnevalli_Airport","1","0","1","0"
"MRE","HKMS","-1.405000","35.010000","","https://en.wikipedia.org/wiki/Mara_Serena_Airport","8","0","5","0"
"MRI","PAMR","61.213611","-149.844444","","https://en.wikipedia.org/wiki/Merrill_Field","5","0","1","0"
"MRS","LFML","43.436667","5.215000","","https://en.wikipedia.org/wiki/Marseille_Provence_Airport","127","6","37","2"
"MRU","FIMP","-20.430028","57.683022","","https://en.wikipedia.org/wiki/Sir_Seewoosagur_Ramgoolam_International_Airport","37","0","26","0"
"MRV","URMM","44.225000","43.081944","","https://en.wikipedia.org/wiki/Mineralnye_Vody_Airport","66","0","22","0"
"MRX","OIAM","30.556192","49.151881","","https://en.wikipedia.org/wiki/Mahshahr_Airport","4","0","3","0"
"MRY","KMRY","36.586944","-121.843056","","https://en.wikipedia.org/wiki/Monterey_Regional_Airport","11","0","7","0"
"MSA","CZMD","53.441389","-91.762778","","https://en.wikipedia.org/wiki/Muskrat_Dam_Airport","3","0","2","0"
"MSH","OOMA","20.675278","58.890278","","https://en.wikipedia.org/wiki/RAFO_Masirah","2","0","1","0"
"MSJ","RJSM","40.705278","141.371944","","https://en.wikipedia.org/wiki/Misawa_Airport","3","0","3","0"
"MSL","KMSL","34.745278","-87.610278","","https://en.wikipedia.org/wiki/Northwest_Alabama_Regional_Airport","2","0","1","0"
"MSN","KMSN","43.140000","-89.337500","","https://en.wikipedia.org/wiki/Dane_County_Regional_Airport","19","0","9","0"
"MSO","KMSO","46.916389","-114.090556","","https://en.wikipedia.org/wiki/Missoula_International_Airport","14","1","10","1"
"MSP","KMSP","44.881944","-93.221667","","https://en.wikipedia.org/wiki/Minneapolis-Saint_Paul_International_Airport","164","25","20","6"
"MSQ","UMMS","53.882500","28.032500","","https://en.wikipedia.org/wiki/Minsk_National_Airport","55","0","13","0"
"MSR","LTCK","38.744722","41.653889","","https://en.wikipedia.org/wiki/Muş_Airport","4","0","3","0"
"MSS","KMSS","44.935833","-74.845556","","https://en.wikipedia.org/wiki/Massena_International_Airport","1","0","1","0"
"MST","EHBK","50.915833","5.776944","","https://en.wikipedia.org/wiki/Maastricht-Aachen_Airport","16","22","3","11"
"MSU","FXMM","-29.462222","27.552500","","https://en.wikipedia.org/wiki/Moshoeshoe_I_International_Airport","1","0","1","0"
"MSY","KMSY","29.993333","-90.258056","","https://en.wikipedia.org/wiki/Louis_Armstrong_New_Orleans_International_Airport","50","6","15","4"
"MSZ","FNMO","-15.261111","12.147222","","https://en.wikipedia.org/wiki/Yuri_Gagarin_Airport","2","0","1","0"
"MTE","SNMA","-1.996667","-54.071389","","https://en.wikipedia.org/wiki/Monte_Alegre_Airport","0","0","0","0"
"MTJ","KMTJ","38.509794","-107.894242","","https://en.wikipedia.org/wiki/Montrose_Regional_Airport","11","0","6","0"
"MTK","NGMN","3.374444","172.992222","","https://en.wikipedia.org/wiki/Makin_Airport","1","0","1","0"
"MTM","PAMM","55.131111","-131.578056","","https://en.wikipedia.org/wiki/Metlakatla_Seaplane_Base","1","0","3","0"
"MTN","KMTN","39.325556","-76.413889","","https://en.wikipedia.org/wiki/Martin_State_Airport","0","3","0","1"
"MTR","SKMR","8.823611","-75.825833","","https://en.wikipedia.org/wiki/Los_Garzones_Airport","4","0","4","0"
"MTT","MMMT","18.103611","-94.580833","","https://en.wikipedia.org/wiki/Minatitlán/Coatzacoalcos_International_Airport","4","0","3","0"
"MTV","NVSA","-13.665833","167.711111","","https://en.wikipedia.org/wiki/Mota_Lava_Airport","1","0","1","0"
"MTY","MMMY","25.778333","-100.106389","","https://en.wikipedia.org/wiki/Monterrey_International_Airport","65","0","15","0"
"MUA","AGGM","-8.327969","157.263092","","https://en.wikipedia.org/wiki/Munda_Airport","8","0","1","0"
"MUB","FBMN","-19.972500","23.430556","","https://en.wikipedia.org/wiki/Maun_Airport","9","0","6","0"
"MUC","EDDM","48.353889","11.786111","","https://en.wikipedia.org/wiki/Munich_Airport","213","0","83","0"
"MUH","HEMM","31.325000","27.222222","","https://en.wikipedia.org/wiki/Marsa_Matruh_International_Airport","9","0","3","0"
"MUK","NCMK","-20.13610076904297","-157.34500122070312","","https://en.wikipedia.org/wiki/Mauke_Airport","2","0","1","0"
"MUM","VRKM","2.911389","73.581944","","https://en.wikipedia.org/wiki/Muli_Airport","2","0","1","0"
"MUN","SVMT","9.748611","-63.154167","","https://en.wikipedia.org/wiki/José_Tadeo_Monagas_International_Airport","6","0","4","0"
"MUR","WBGM","4.177500","114.321944","","https://en.wikipedia.org/wiki/Marudi_Airport","6","0","1","0"
"MUU","SIRI","-13.906111","-38.940000","","https://en.wikipedia.org/wiki/Barra_Grande_Airport","0","0","0","0"
"MUW","DAOV","35.207778","0.147222","","https://en.wikipedia.org/wiki/Ghriss_Airport","1","0","1","0"
"MUX","OPMT","30.203333","71.419167","","https://en.wikipedia.org/wiki/Multan_International_Airport","11","0","9","0"
"MUZ","HTMU","-1.502778","33.802222","","https://en.wikipedia.org/wiki/Musoma_Airport","2","0","2","0"
"MVB","FOON","-1.656111","13.438056","","https://en.wikipedia.org/wiki/M'Vengue_El_Hadj_Omar_Bongo_Ondimba_International_Airport","1","0","2","0"
"MVD","SUMU","-34.838333","-56.030833","","https://en.wikipedia.org/wiki/Carrasco_International_Airport","20","0","16","0"
"MVP","SKMU","1.256944","-70.233333","","https://en.wikipedia.org/wiki/Fabio_Alberto_León_Bentley_Airport","2","0","1","0"
"MVQ","UMOO","53.955000","30.095000","","https://en.wikipedia.org/wiki/Mahilyow_Airport","3","0","1","0"
"MVR","FKKL","10.451389","14.257222","","https://en.wikipedia.org/wiki/Salak_Airport","2","0","1","0"
"MVT","NTGV","-14.870000","-148.711200","","https://en.wikipedia.org/wiki/Mataiva_Airport","2","0","1","0"
"MVY","KMVY","41.393056","-70.614444","","https://en.wikipedia.org/wiki/Martha's_Vineyard_Airport","13","4","7","2"
"MWA","KMWA","37.755000","-89.011111","","https://en.wikipedia.org/wiki/Veterans_Airport_of_Southern_Illinois","1","0","2","0"
"MWE","HSMN","18.443056","31.843056","","https://en.wikipedia.org/wiki/Merowe_Airport","1","0","1","0"
"MWF","NVSN","-14.997222","168.081111","","https://en.wikipedia.org/wiki/Maewo-Naone_Airport","1","0","1","0"
"MWK","WIDM","3.348119","106.258050","","https://en.wikipedia.org/wiki/Matak_Airport","1","0","1","0"
"MWX","RKJB","34.991406","126.382814","","https://en.wikipedia.org/wiki/Muan_International_Airport","10","0","5","0"
"MWZ","HTMW","-2.444444","32.933333","","https://en.wikipedia.org/wiki/Mwanza_Airport","15","3","4","3"
"MXB","WAWM","-2.559722","120.330558","","https://en.wikipedia.org/wiki/Andi_Jemma_Airport","4","0","2","0"
"MXH","AYMR","-6.363333","143.238056","","https://en.wikipedia.org/wiki/Moro_Airport","3","0","2","0"
"MXL","MMML","32.630556","-115.241389","","https://en.wikipedia.org/wiki/Mexicali_International_Airport","11","0","4","0"
"MXP","LIMC","45.630000","8.723056","","https://en.wikipedia.org/wiki/Milan_Malpensa_Airport","219","39","90","19"
"MXQ","SNCL","-13.389444","-38.910000","","https://en.wikipedia.org/wiki/Morro_de_São_Paulo_Airport","1","0","1","0"
"MXS","NSMA","-13.742222","-172.258333","","https://en.wikipedia.org/wiki/Maota_Airport","0","0","0","0"
"MXV","ZMMN","49.663056","100.099167","","https://en.wikipedia.org/wiki/Mörön_Airport","2","0","2","0"
"MXX","ESKM","60.958611","14.511111","","https://en.wikipedia.org/wiki/Mora–Siljan_Airport","2","0","1","0"
"MXY","PAMX","61.436944","-142.903611","","https://en.wikipedia.org/wiki/McCarthy_Airport","2","0","2","0"
"MXZ","ZGMX","24.266389","116.104444","","https://en.wikipedia.org/wiki/Meixian_Airport","6","0","4","0"
"MYA","YMRY","-35.897778","150.144444","","https://en.wikipedia.org/wiki/Moruya_Airport","2","0","1","0"
"MYD","HKML","-3.215000","40.100000","","https://en.wikipedia.org/wiki/Malindi_Airport","4","0","4","0"
"","MYEB","24.089278","-76.397917","","https://en.wikipedia.org/wiki/Black_Point_Airport","1","0","1","0"
"MYG","MYMM","22.379444","-73.013611","","https://en.wikipedia.org/wiki/Mayaguana_Airport","2","0","1","0"
"MYI","YMAE","-9.914722","144.054167","","https://en.wikipedia.org/wiki/Murray_Island_Airport","3","0","2","0"
"MYJ","RJOM","33.827222","132.699722","","https://en.wikipedia.org/wiki/Matsuyama_Airport","10","0","7","0"
"MYK","","61.335556","-142.686667","","https://en.wikipedia.org/wiki/May_Creek_Airport","1","0","1","0"
"MYL","KMYL","44.888611","-116.101667","","https://en.wikipedia.org/wiki/McCall_Municipal_Airport","1","0","1","0"
"MYP","UTAM","37.606667","61.901389","","https://en.wikipedia.org/wiki/Mary_International_Airport","3","4","1","1"
"MYQ","VOMY","12.232500","76.656389","","https://en.wikipedia.org/wiki/Mysore_Airport","2","0","1","0"
"MYR","KMYR","33.679722","-78.928333","","https://en.wikipedia.org/wiki/Myrtle_Beach_International_Airport","59","1","13","1"
"MYT","VYMK","25.383636","97.351919","","https://en.wikipedia.org/wiki/Myitkyina_Airport","3","0","5","0"
"MYU","PAMY","60.371389","-166.270556","","https://en.wikipedia.org/wiki/Mekoryuk_Airport","2","0","1","0"
"MYW","HTMT","-10.336111","40.181944","","https://en.wikipedia.org/wiki/Mtwara_Airport","1","0","2","0"
"MYY","WBGR","4.325278","113.988333","","https://en.wikipedia.org/wiki/Miri_Airport","18","3","4","1"
"MYZ","FWMY","-14.083333","34.919722","","https://en.wikipedia.org/wiki/Monkey_Bay_Airport","1","0","1","0"
"MZA","SPMF","-11.325000","-74.536111","","https://en.wikipedia.org/wiki/Mayor_Nancy_Flores_Páucar_Airport","1","0","1","0"
"MZG","RCQC","23.566667","119.630000","","https://en.wikipedia.org/wiki/Penghu_Airport","7","0","3","0"
"MZH","LTAP","40.829167","35.521944","","https://en.wikipedia.org/wiki/Amasya_Merzifon_Airport","2","0","2","0"
"MZI","GAMB","14.512778","-4.079444","","https://en.wikipedia.org/wiki/Mopti_Airport","2","0","1","0"
"MZK","NGMK","2.050278","173.266667","","https://en.wikipedia.org/wiki/Marakei_Airport","1","0","1","0"
"MZL","SKMZ","5.030000","-75.463889","","https://en.wikipedia.org/wiki/La_Nubia_Airport","3","0","1","0"
"MZR","OAMS","36.706944","67.209444","","https://en.wikipedia.org/wiki/Mawlana_Jalaluddin_Mohammad_Balkhi_International_Airport","5","0","4","0"
"MZT","MMMZ","23.162823","-106.264517","","https://en.wikipedia.org/wiki/Mazatlán_International_Airport","23","0","12","0"
"MZV","WBMU","4.050556","114.809167","","https://en.wikipedia.org/wiki/Mulu_Airport","3","0","1","0"
"MZW","DAAY","33.535639","-0.242250","","https://en.wikipedia.org/wiki/Mécheria_Airport","4","0","2","0"
"NAA","YNBR","-30.319167","149.827222","","https://en.wikipedia.org/wiki/Narrabri_Airport","3","0","2","0"
"NAG","VANP","21.092222","79.047222","","https://en.wikipedia.org/wiki/Dr._Babasaheb_Ambedkar_International_Airport","14","0","6","0"
"NAH","WAMH","3.683056","125.527778","","https://en.wikipedia.org/wiki/Naha_Airport_(Indonesia)","4","0","3","0"
"NAJ","UBBN","39.188611","45.458333","","https://en.wikipedia.org/wiki/Nakhchivan_International_Airport","5","0","4","0"
"NAL","URMN","43.513333","43.638333","","https://en.wikipedia.org/wiki/Nalchik_Airport","7","0","4","0"
"NAM","WAPN","-3.236944","127.100278","","https://en.wikipedia.org/wiki/Namniwel_Airport","1","0","1","0"
"NAN","NFFN","-17.755278","177.443333","","https://en.wikipedia.org/wiki/Nadi_International_Airport","39","0","12","0"
"NAO","ZUNC","30.793889","106.159722","","https://en.wikipedia.org/wiki/Nanchong_Gaoping_Airport","18","0","7","0"
"NAP","LIRN","40.884444","14.290833","","https://en.wikipedia.org/wiki/Naples_International_Airport","135","0","42","0"
"NAQ","BGQQ","77.488611","-69.388611","","https://en.wikipedia.org/wiki/Qaanaaq_Airport","5","0","1","0"
"NAS","MYNN","25.038889","-77.466111","","https://en.wikipedia.org/wiki/Lynden_Pindling_International_Airport","56","0","22","0"
"NAT","SBSG","-5.768889","-35.366389","","https://en.wikipedia.org/wiki/Greater_Natal_International_Airport","18","0","5","0"
"NAU","NTGN","-14.176667","-141.266944","","https://en.wikipedia.org/wiki/Napuka_Airport","5","0","1","0"
"NAV","LTAZ","38.768889","34.526389","","https://en.wikipedia.org/wiki/Nevşehir_Kapadokya_Airport","2","0","2","0"
"NAW","VTSC","6.520000","101.743333","","https://en.wikipedia.org/wiki/Narathiwat_Airport","2","0","1","0"
"NBC","UWKE","55.563333","52.095000","","https://en.wikipedia.org/wiki/Begishevo_Airport","9","0","8","0"
"NBE","DTNH","36.075833","10.438611","","https://en.wikipedia.org/wiki/Enfidha–Hammamet_International_Airport","29","0","13","0"
"NBJ","FNBJ","-9.046778","13.507194","","https://en.wikipedia.org/wiki/Dr._António_Agostinho_Neto_International_Airport","27","0","12","0"
"NBO","HKJK","-1.318611","36.925833","","https://en.wikipedia.org/wiki/Jomo_Kenyatta_International_Airport","58","26","26","4"
"NBS","ZYBS","42.066389","127.606667","","https://en.wikipedia.org/wiki/Baishan_Changbaishan_Airport","3","0","3","0"
"NBX","WABI","-3.400763","135.396780","","https://en.wikipedia.org/wiki/Douw_Aturure_Airport","7","0","4","0"
"NCA","MBNC","21.917500","-71.939444","","https://en.wikipedia.org/wiki/North_Caicos_Airport","1","0","1","0"
"NCE","LFMN","43.665278","7.215000","","https://en.wikipedia.org/wiki/Nice_Côte_d'Azur_Airport","134","1","60","1"
"NCL","EGNT","55.038056","-1.689722","","https://en.wikipedia.org/wiki/Newcastle_International_Airport","84","0","14","0"
"NCN","PFCB","60.077222","-147.991944","","https://en.wikipedia.org/wiki/Chenega_Bay_Airport","1","0","1","0"
"NCU","UZNN","42.488333","59.623333","","https://en.wikipedia.org/wiki/Nukus_Airport","7","0","6","0"
"NDA","WAPC","-4.521667","129.903889","","https://en.wikipedia.org/wiki/Bandanaira_Airport","2","0","1","0"
"NDB","GQPP","20.933056","-17.029722","","https://en.wikipedia.org/wiki/Nouadhibou_International_Airport","3","0","1","0"
"NDC","VAND","19.181944","77.318611","","https://en.wikipedia.org/wiki/Shri_Guru_Gobind_Singh_Ji_Airport","8","0","1","0"
"NDG","ZYQQ","47.239722","123.918056","","https://en.wikipedia.org/wiki/Qiqihar_Airport","11","0","6","0"
"NDJ","FTTJ","12.133611","15.033889","","https://en.wikipedia.org/wiki/N'Djamena_International_Airport","10","5","8","3"
"NDK","","5.633056","168.125833","","https://en.wikipedia.org/wiki/Namdrik_Airport","1","0","1","0"
"NDR","GMMW","34.988889","-3.028333","","https://en.wikipedia.org/wiki/Nador_International_Airport","29","0","13","0"
"NDY","EGES","59.250278","-2.576667","","https://en.wikipedia.org/wiki/Sanday_Airport","3","0","1","0"
"NEG","MKNG","18.340000","-78.338333","","https://en.wikipedia.org/wiki/Negril_Aerodrome","1","0","1","0"
"NEK","HANK","9.050000","36.600000","","https://en.wikipedia.org/wiki/Nekemte_Airport","1","0","1","0"
"NER","UELL","56.913333","124.911667","","https://en.wikipedia.org/wiki/Chulman_Neryungri_Airport","8","0","4","0"
"NEU","VLNK","20.611160","104.069833","","https://en.wikipedia.org/wiki/Nong_Khang_Airport","2","0","3","0"
"NEV","TKPN","17.205556","-62.590000","","https://en.wikipedia.org/wiki/Vance_W._Amory_International_Airport","7","0","5","0"
"NFO","NFTO","-15.571111","-175.630833","","https://en.wikipedia.org/wiki/Niuafo'ou_Airport","1","0","1","0"
"NGB","ZSNB","29.826667","121.461944","","https://en.wikipedia.org/wiki/Ningbo_Lishe_International_Airport","84","6","37","6"
"NGD","TUPA","18.727500","-64.328056","","https://en.wikipedia.org/wiki/Auguste_George_Airport","1","0","1","0"
"NGE","FKKN","7.357139","13.559194","","https://en.wikipedia.org/wiki/Ngaoundéré_Airport","2","0","1","0"
"NGI","NFNG","-18.115556","179.339722","","https://en.wikipedia.org/wiki/Gau_Airport","1","0","1","0"
"NGK","UHSN","51.783889","143.141667","","https://en.wikipedia.org/wiki/Nogliki_Airport","2","0","1","0"
"NGO","RJGG","34.858333","136.805278","","https://en.wikipedia.org/wiki/Chubu_Centrair_International_Airport","44","0","37","0"
"NGQ","ZUAL","32.108611","80.052778","","https://en.wikipedia.org/wiki/Ngari_Gunsa_Airport","6","0","3","0"
"NGS","RJFU","32.916944","129.913611","","https://en.wikipedia.org/wiki/Nagasaki_Airport","10","0","10","0"
"NHV","NTMD","-8.795556","-140.228611","","https://en.wikipedia.org/wiki/Nuku_Hiva_Airport","4","0","2","0"
"NIB","PAFS","63.018611","-154.358333","","https://en.wikipedia.org/wiki/Nikolai_Airport","1","0","1","0"
"NIM","DRRN","13.481667","2.170278","","https://en.wikipedia.org/wiki/Diori_Hamani_International_Airport","15","0","13","0"
"NIO","FZBI","-2.717500","17.684722","","https://en.wikipedia.org/wiki/Nioki_Airport","1","0","1","0"
"NIQ","BGNT","70.788889","-53.656111","","https://en.wikipedia.org/wiki/Niaqornat_Heliport","1","0","1","0"
"NJC","USNN","60.950000","76.483333","","https://en.wikipedia.org/wiki/Nizhnevartovsk_Airport","24","0","13","0"
"NJF","ORNI","31.989722","44.404167","","https://en.wikipedia.org/wiki/Al_Najaf_International_Airport","30","0","30","0"
"NKC","GQNO","18.310000","-15.969722","","https://en.wikipedia.org/wiki/Nouakchott–Oumtounsy_International_Airport","13","0","9","0"
"NKG","ZSNJ","31.742222","118.861944","","https://en.wikipedia.org/wiki/Nanjing_Lukou_International_Airport","0","2","0","2"
