"origin","nb_outlinks","outlinks","weights","nb_airlines"
"QUW","0","","","0"
"RAB","0","","","0"
"RAE","0","","","0"
"RAH","0","","","0"
"RAI","0","","","0"
"RAK","0","","","0"
"RAM","0","","","0"
"RAO","0","","","0"
"RAP","1","FSD","2","2"
"RAQ","0","","","0"
"RAR","0","","","0"
"RAS","0","","","0"
"RBA","0","","","0"
"RBB","0","","","0"
"RBQ","0","","","0"
"RBR","0","","","0"
"RBV","0","","","0"
"RBX","0","","","0"
"RBY","0","","","0"
"RCB","0","","","0"
"RCE","0","","","0"
"RCH","0","","","0"
"RCM","0","","","0"
"RCQ","0","","","0"
"RCU","0","","","0"
"RCY","0","","","0"
"RDD","1","SMF","1","1"
"RDM","3","EUG HIO PDX","1 1 2","2"
"RDN","0","","","0"
"RDO","0","","","0"
"RDP","0","","","0"
"RDU","11","EWN GSO ILM IND MEM MEO OAJ PHL RDG SDF USA","2 1 2 1 1 1 1 1 1 1 1","4"
"RDV","0","","","0"
"RDZ","0","","","0"
"REC","6","BSB CWB FRA MAO MIA VCP","1 1 1 1 1 2","3"
"REG","0","","","0"
"REL","0","","","0"
"REN","0","","","0"
"RES","0","","","0"
"RET","0","","","0"
"REU","0","","","0"
"REW","0","","","0"
"REX","0","","","0"
"RFD","2","CGO ICN","1 2","2"
"RFP","0","","","0"
"RGA","1","EZE","1","1"
"RGI","0","","","0"
"RGK","0","","","0"
"RGL","0","","","0"
"RGN","0","","","0"
"RGO","0","","","0"
"RGT","0","","","0"
"RHD","0","","","0"
"RHI","6","ATW CWA MKE MSN OSH STE","1 2 3 2 1 1","3"
"RHO","0","","","0"
"RHP","0","","","0"
"RIA","0","","","0"
"RIB","0","","","0"
"RIC","0","","","0"
"RIH","0","","","0"
"RIM","0","","","0"
"RIS","0","","","0"
"RIW","0","","","0"
"RIX","0","","","0"
"RIY","0","","","0"
"RIZ","0","","","0"
"RJA","0","","","0"
"RJB","0","","","0"
"RJH","0","","","0"
"RJK","0","","","0"
"RJL","0","","","0"
"RJM","0","","","0"
"RKD","0","","","0"
"RKI","0","","","0"
"RKS","0","","","0"
"RKT","1","BOM","1","1"
"RKV","0","","","0"
"RKZ","0","","","0"
"RLG","0","","","0"
"RLK","0","","","0"
"RLO","0","","","0"
"RMA","0","","","0"
"RMF","0","","","0"
"RMI","0","","","0"
"RML","0","","","0"
"RMO","0","","","0"
"RMP","0","","","0"
"RMQ","0","","","0"
"RMT","0","","","0"
"RMU","0","","","0"
"RMZ","0","","","0"
"RNA","0","","","0"
"RNB","0","","","0"
"RNI","0","","","0"
"RNJ","0","","","0"
"RNL","0","","","0"
"RNN","0","","","0"
"RNO","2","LAX PHX","1 1","1"
"RNP","0","","","0"
"RNS","1","CGN","1","1"
"ROA","0","","","0"
"ROB","0","","","0"
"ROC","0","","","0"
"ROI","0","","","0"
"ROK","0","","","0"
"RON","0","","","0"
"ROO","0","","","0"
"ROP","0","","","0"
"ROR","0","","","0"
"ROS","0","","","0"
"ROT","0","","","0"
"ROV","0","","","0"
"ROW","0","","","0"
"RPI","0","","","0"
"RPLN","0","","","0"
"RPLT","0","","","0"
"RPM","0","","","0"
"RPR","0","","","0"
"RPSB","0","","","0"
"RPU","0","","","0"
"RQA","0","","","0"
"RQY","0","","","0"
"RRG","0","","","0"
"RRJ","0","","","0"
"RRK","0","","","0"
"RRR","0","","","0"
"RRS","0","","","0"
"RSA","0","","","0"
"RSD","0","","","0"
"RSH","0","","","0"
"RSI","0","","","0"
"RSJ","0","","","0"
"RSS","0","","","0"
"RST","1","MEM","1","1"
"RSU","0","","","0"
"RSW","0","","","0"
"RTA","0","","","0"
"RTB","0","","","0"
"RTG","0","","","0"
"RTI","0","","","0"
"RTM","0","","","0"
"RTU","0","","","0"
"RUA","0","","","0"
"RUH","34","ADD AMS BAH BKK BLR BOM BRU CAN CDG DEL DMM DOH DWC FJR FRA HAN HHN HKG HYD IAH IST JED JFK KWI LOS LUX MXP NBO PVG SHJ SZX TAS TPE ZAZ","2 1 1 1 1 2 1 2 1 1 1 1 2 1 2 1 2 4 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 2","14"
"RUI","0","","","0"
"RUL","0","","","0"
"RUM","0","","","0"
"RUN","0","","","0"
"RUP","0","","","0"
"RUR","0","","","0"
"RUT","0","","","0"
"RVE","0","","","0"
"RVK","0","","","0"
"RVN","0","","","0"
"RVV","0","","","0"
"RVY","0","","","0"
"RXS","0","","","0"
"RZE","0","","","0"
"RZR","0","","","0"
"RZV","0","","","0"
"SAB","0","","","0"
"SAE","0","","","0"
"SAF","0","","","0"
"SAG","0","","","0"
"SAH","0","","","0"
"SAI","1","BKK","1","1"
"SAL","4","GUA MIA PTY UIO","2 4 1 1","5"
"SAN","8","ELP IND IPL MEM OAK ONT SDF TIJ","1 1 1 1 1 2 1 1","4"
"SAP","0","","","0"
"SAQ","0","","","0"
"SAR","0","","","0"
"SAT","0","","","0"
"SAU","0","","","0"
"SAV","2","MEM SDF","1 1","2"
"SAW","4","ADD CDG LEJ LUX","1 1 1 1","3"
"SBA","0","","","0"
"SBD","0","","","0"
"SBG","0","","","0"
"SBH","13","ANU AXA EIS FDF GND NEV POS PTP SJU SKB STT STX SXM","1 1 1 1 1 1 1 1 1 1 1 1 1","1"
"SBN","2","IND MEM","1 1","2"
"SBP","3","BUR ONT SBA","1 1 1","2"
"SBR","0","","","0"
"SBT","0","","","0"
"SBW","2","KCH KUL","1 1","1"
"SBY","0","","","0"
"SBZ","0","","","0"
"SCC","0","","","0"
"SCE","0","","","0"
"SCF","0","","","0"
"SCK","4","CVG ONT RFD TPA","1 1 1 1","1"
"SCL","17","ADD AGT AMS BOG BQN BRU EZE FRA ICN LAX LOS LUX MEM MIA PTY UIO VCP","1 1 2 2 1 1 3 1 1 1 1 1 1 4 1 1 5","12"
"SCM","0","","","0"
"SCN","0","","","0"
"SCO","0","","","0"
"SCQ","0","","","0"
"SCR","0","","","0"
"SCT","0","","","0"
"SCU","0","","","0"
"SCV","0","","","0"
"SCW","0","","","0"
"SCY","0","","","0"
"SCZ","0","","","0"
"SDD","0","","","0"
"SDE","0","","","0"
"SDF","126","ABQ ABY ALB ANC ATL AUS BDL BFI BGR BHM BIL BKW BOI BOS BUF BUR BWI CAE CGN CID CLE CLT CRW DEC DEN DFW DNV DSM DTW DUB DXB ELP EMA EWR FAR FAT FLL FSD FWA GDL GEG GSO GSP GYY HKG HNL HSV IAD IAH ICN ICT JAN JAX JFK KASW LAN LAS LAX LBB LCK LFT LGB LIT LRD MCI MCO MDT MEM MFE MHR MHT MIA MKE MSN MSP MSY MTY NLU NRT OAK OKC OMA ONT ORD ORF PBI PDX PHL PHX PIA PIT PNS PVD PVG RDU RFD RIC RNO ROA RSW SAN SAT SAV SBD SBN SGF SHV SJC SJU SLC SNA STL STN SWF SYR TPA TUL TVC TVF TYS YHM YMX YVR YWG YYC YYZ","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1","4"
"SDJ","0","","","0"
"SDK","0","","","0"
"SDL","3","ARN MMX UME","2 1 1","2"
"SDN","0","","","0"
"SDP","0","","","0"
"SDQ","4","BGI MIA PUJ SDF","1 2 1 1","2"
"SDR","0","","","0"
"SDU","0","","","0"
"SDW","0","","","0"
"SDY","0","","","0"
"SEA","30","ANC BLI CDV CLM CVG DFW ESD FRA FRD GEG HNL ICN IND JNU KTN LAX LUX MEM MVW MWH OAK ORD PDX PIK PSG SIT TPE WRG YAK YYC","4 1 1 1 2 1 1 1 1 1 1 2 1 1 1 6 1 1 1 1 1 1 1 1 1 1 2 1 1 1","14"
"SEB","0","","","0"
"SEK","0","","","0"
"SEN","0","","","0"
"SES","0","","","0"
"SEU","0","","","0"
"SEZ","0","","","0"
"SFA","0","","","0"
"SFB","0","","","0"
"SFD","0","","","0"
"SFF","2","BFI PDX","1 1","1"
"SFG","0","","","0"
"SFJ","0","","","0"
"SFL","0","","","0"
"SFN","0","","","0"
"SFO","9","ANC ATL BIL CVG ICN LAX MEM SEA TPE","1 1 1 3 3 6 1 1 2","9"
"SFT","0","","","0"
"SGC","0","","","0"
"SGD","0","","","0"
"SGF","0","","","0"
"SGG","0","","","0"
"SGN","7","HAN HKG ICN LAX SIN SZX TPE","1 1 1 1 1 2 1","7"
"SGO","0","","","0"
"SGU","0","","","0"
"SGX","0","","","0"
"SGY","0","","","0"
"SHA","0","","","0"
"SHB","0","","","0"
"SHC","0","","","0"
"SHD","0","","","0"
"SHE","8","DDG DLC FRA KCY NRT SHA WEF YVR","1 1 1 1 2 1 1 1","3"
"SHF","0","","","0"
"SHG","0","","","0"
"SHH","0","","","0"
"SHI","0","","","0"
"SHJ","20","ADD AMS BLR BOM BRU CAI CGN DEL DMM EDL HKG ICN JED LHR MUC NBO RUH SIN SZX TUN","1 1 1 1 1 1 1 1 1 1 4 1 1 1 1 1 1 1 1 1","7"
"SHL","0","","","0"
"SHM","0","","","0"
"SHO","0","","","0"
"SHR","0","","","0"
"SHS","0","","","0"
"SHV","0","","","0"
"SHW","0","","","0"
"SHX","0","","","0"
"SIC","0","","","0"
"SID","0","","","0"
"SIF","0","","","0"
"SIG","0","","","0"
"SIH","0","","","0"
"SIN","0","","","0"
"SIP","0","","","0"
"SIQ","0","","","0"
"SIR","0","","","0"
"SIT","0","","","0"
"SIW","0","","","0"
"SJC","0","","","0"
"SJD","0","","","0"
"SJE","0","","","0"
"SJI","0","","","0"
"SJJ","3","AOI MXP ZAG","1 1 1","1"
"SJK","2","BRU MIA","1 1","1"
"SJL","0","","","0"
"SJO","0","","","0"
"SJP","0","","","0"
"SJT","0","","","0"
"SJU","34","ANU ATL AUA BGI BOG BQN BRU CLT CVG DOM EIS EWR JAX LUX MCO MDE MEM MIA MXP ONT PAP PBI PBM PTP PTY RIC SDF SKB SLU STT STX SXM TPA YYZ","3 1 1 1 2 2 1 1 2 2 2 1 1 1 1 1 2 5 1 1 1 1 1 1 1 1 1 2 1 3 3 2 1 1","16"
"SJW","10","BSZ CGO CSX HGH HKG ICN NGB NKG NRT OSR","1 1 1 1 1 1 1 1 1 1","5"
"SJZ","0","","","0"
"SKB","3","DOM MIA SJU","1 1 1","3"
"SKC","0","","","0"
"SKD","0","","","0"
"SKG","0","","","0"
"SKH","0","","","0"
"SKJ","0","","","0"
"SKK","0","","","0"
"SKN","0","","","0"
"SKO","0","","","0"
"SKP","1","LEJ","1","1"
"SKT","0","","","0"
"SKU","0","","","0"
"SKX","0","","","0"
"SKZ","0","","","0"
"SLA","0","","","0"
"SLC","0","","","0"
"SLE","1","PDX","2","2"
"SLH","0","","","0"
"SLI","0","","","0"
"SLJ","0","","","0"
"SLK","0","","","0"
"SLL","0","","","0"
"SLM","0","","","0"
"SLN","0","","","0"
"SLP","0","","","0"
"SLQ","0","","","0"
"SLU","7","BQN DOM FDF GND SJU SKB SVD","2 1 2 2 1 1 3","4"
"SLV","0","","","0"
"SLW","0","","","0"
"SLX","0","","","0"
"SLY","0","","","0"
"SLZ","2","GRU THE","1 1","1"
"SMA","0","","","0"
"SMF","9","ACV BWI CEC IND LAL MEM RDD RFD UKI","1 1 1 1 1 1 1 1 1","3"
"SMI","0","","","0"
"SMK","0","","","0"
"SML","0","","","0"
"SMO","0","","","0"
"SMQ","0","","","0"
"SMR","1","BOG","1","1"
"SMS","0","","","0"
"SMT","0","","","0"
"SMX","2","BUR ONT","1 1","2"
"SNA","0","","","0"
"SNB","0","","","0"
"SNE","0","","","0"
"SNN","4","ATL IST JFK ORD","1 1 1 1","1"
"SNO","0","","","0"
"SNP","0","","","0"
"SNU","0","","","0"
"SNV","0","","","0"
"SNW","0","","","0"
"SOC","0","","","0"
"SOF","4","CGN CGO LEJ LGG","1 1 1 1","3"
"SOG","0","","","0"
"SOJ","0","","","0"
"SON","0","","","0"
"SOQ","0","","","0"
"SOU","0","","","0"
"SOV","0","","","0"
"SOW","3","HBK PHX PJB","1 1 1","1"
"SOY","0","","","0"
"SPBC","0","","","0"
"SPBL","0","","","0"
"SPC","0","","","0"
"SPCM","0","","","0"
"SPD","0","","","0"
"SPEE","0","","","0"
"SPEP","0","","","0"
"SPGP","0","","","0"
"SPI","0","","","0"
"SPN","0","","","0"
"SPP","0","","","0"
"SPPB","0","","","0"
"SPR","0","","","0"
"SPS","0","","","0"
"SPSE","0","","","0"
"SPU","0","","","0"
"SPX","0","","","0"
"SPY","0","","","0"
"SQD","0","","","0"
"SQG","0","","","0"
"SQJ","0","","","0"
"SQL","0","","","0"
"SQN","0","","","0"
"SQR","0","","","0"
"SRE","0","","","0"
"SRG","0","","","0"
"SRK","0","","","0"
"SRN","0","","","0"
"SRP","0","","","0"
"SRQ","0","","","0"
"SRT","0","","","0"
"SRU","0","","","0"
"SRV","0","","","0"
"SRY","0","","","0"
"SSA","0","","","0"
"SSE","0","","","0"
"SSG","0","","","0"
"SSH","0","","","0"
"SSJ","0","","","0"
"SSR","0","","","0"
"STB","0","","","0"
"STC","0","","","0"
"STD","0","","","0"
"STG","0","","","0"
"STI","2","MIA POP","1 1","1"
"STL","13","BOI BWI CVG IND MCI MEM MSP OMA ONT PDX RFD SBD SDF","1 1 1 1 1 1 1 1 1 1 1 1 1","4"
"STM","0","","","0"
"STN","16","ALA BRU CAN CDG CGN DOH DUB DWC FRA HKG ICN IST LUX MEM PHL SDF","1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1","8"
"STR","5","BHM CDG CGN LEJ LGG","1 1 1 1 1","3"
"STS","0","","","0"
"STT","0","","","0"
"STV","0","","","0"
"STW","0","","","0"
"STX","1","SJU","2","2"
"STY","0","","","0"
"SUB","0","","","0"
"SUF","0","","","0"
"SUG","0","","","0"
"SUI","0","","","0"
"SUJ","0","","","0"
"SUK","0","","","0"
"SUN","0","","","0"
"SUP","0","","","0"
"SUR","0","","","0"
"SUS","0","","","0"
"SUU","0","","","0"
"SUV","0","","","0"
"SUX","0","","","0"
"SUY","0","","","0"
"SVA","0","","","0"
"SVB","0","","","0"
"SVC","0","","","0"
"SVD","11","BGI BQN DOM FDF GND MIA POS SJU SKB SLU UVF","1 1 1 2 2 1 2 1 1 3 1","4"
"SVG","0","","","0"
"SVI","0","","","0"
"SVJ","0","","","0"
"SVK","0","","","0"
"SVL","0","","","0"
"SVO","3","ASB IST TAS","1 1 1","3"
"SVP","0","","","0"
"SVQ","0","","","0"
"SVR","0","","","0"
"SVS","0","","","0"
"SVU","0","","","0"
"SVX","0","","","0"
"SVZ","0","","","0"
"SWA","0","","","0"
"SWF","0","","","0"
"SWO","0","","","0"
"SWP","0","","","0"
"SWQ","0","","","0"
"SWT","0","","","0"
"SWV","0","","","0"
"SXB","0","","","0"
"SXI","0","","","0"
"SXK","0","","","0"
"SXM","2","MIA SJU","1 1","2"
"SXP","0","","","0"
"SXR","0","","","0"
"SXV","0","","","0"
"SXZ","0","","","0"
"SYD","18","AKL AVV BKK BNE CAN CGK CHC CKG HKG HNL ICN KUL MEL OAK OOL ORD PVG SIN","4 1 2 2 2 1 2 2 3 4 1 1 3 1 1 1 3 3","11"
"SYM","0","","","0"
"SYO","0","","","0"
"SYP","0","","","0"
"SYQ","0","","","0"
"SYR","0","","","0"
"SYS","0","","","0"
"SYU","0","","","0"
"SYX","1","SIN","1","1"
"SYY","2","BEB GLA","1 1","1"
"SYZ","0","","","0"
"SZA","0","","","0"
"SZB","0","","","0"
"SZE","0","","","0"
"SZF","0","","","0"
"SZG","0","","","0"
"SZH","0","","","0"
"SZI","0","","","0"
"SZK","0","","","0"
"SZS","0","","","0"
"SZX","47","ADD ANC ASB BKI BKK BLR BOM BPN BUD CDG CEB CGK CGN CGO CRK CTU DAC DEL DVO DXB EHU HAN HFE HGH HKG ICN KIX KTI KUL LAX LEJ LGG LUX MAA MNL NTG PEK PKX PVG RUH SGN SIN TPE WEF WNZ WUH WUX","1 2 1 1 5 1 1 1 1 1 1 2 1 1 2 2 1 1 1 1 1 1 1 2 3 1 4 1 5 1 1 2 1 1 5 1 2 2 4 1 3 5 3 2 2 1 3","21"
"SZY","0","","","0"
"SZZ","0","","","0"
"TAB","0","","","0"
"TAC","0","","","0"
"TAE","0","","","0"
"TAG","0","","","0"
"TAH","0","","","0"
"TAK","0","","","0"
"TAL","0","","","0"
"TAM","0","","","0"
"TAO","2","LGG OKA","1 1","2"
"TAP","0","","","0"
"TAS","42","ALA AMS BEY BHX BSZ BUD BUS CGO CRZ DAC DEL DWC DXB DYU FRA GYD HGH HKG IST JED KGF LEJ LGG MAD MFM NBO NQZ NVI OSR PVG RUH SIN SJW SZX TBS TLV UBN URC VIE WNZ XIY YIN","1 1 1 2 1 2 1 1 1 1 1 1 1 1 1 1 2 3 1 1 1 1 2 1 1 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1","6"
"TAT","0","","","0"
"TAY","0","","","0"
"TAZ","4","ASB BKK KRW MYP","1 1 1 1","1"
"TBB","0","","","0"
"TBD","0","","","0"
"TBF","0","","","0"
"TBG","0","","","0"
"TBI","0","","","0"
"TBJ","0","","","0"
"TBN","0","","","0"
"TBO","0","","","0"
"TBP","0","","","0"
"TBS","5","ADB GYD LUX TAS URC","1 2 1 1 1","5"
"TBT","0","","","0"
"TBU","0","","","0"
"TBW","0","","","0"
"TBZ","0","","","0"
"TCA","0","","","0"
"TCD","0","","","0"
"TCG","0","","","0"
"TCH","0","","","0"
"TCO","0","","","0"
"TCP","0","","","0"
"TCQ","0","","","0"
"TCR","0","","","0"
"TCT","0","","","0"
"TCZ","0","","","0"
"TDD","0","","","0"
"TDK","0","","","0"
"TDL","0","","","0"
"TDP","0","","","0"
"TDS","0","","","0"
"TDX","0","","","0"
"TEB","0","","","0"
"TEE","0","","","0"
"TEF","0","","","0"
"TEI","0","","","0"
"TEK","0","","","0"
"TEN","0","","","0"
"TEQ","0","","","0"
"TER","0","","","0"
"TET","0","","","0"
"TEU","0","","","0"
"TEX","0","","","0"
"TEZ","0","","","0"
"TFF","0","","","0"
"TFI","0","","","0"
"TFM","0","","","0"
"TFN","0","","","0"
"TFS","0","","","0"
"TFU","30","ALA ANC BLR BOM BRU CAN CGN CGO DAC DEL DME FRA HAN HGH HKG ICN KTM LUX LXA MAA NKG ORD OVB PVG SIN SVO SZX WAW XCR ZIA","1 1 1 1 1 1 1 1 1 3 1 1 1 1 3 3 1 1 1 2 2 1 1 6 1 1 3 1 1 1","14"
"TGC","0","","","0"
"TGD","0","","","0"
"TGG","0","","","0"
"TGI","0","","","0"
"TGJ","0","","","0"
"TGM","0","","","0"
"TGO","0","","","0"
"TGP","0","","","0"
"TGR","0","","","0"
"TGT","0","","","0"
"TGU","1","GUA","1","1"
"TGZ","1","VSA","1","1"
"THD","0","","","0"
"THE","2","GRU SLZ","1 1","1"
"THG","0","","","0"
"THL","0","","","0"
"THN","0","","","0"
"THO","0","","","0"
"THR","0","","","0"
"THS","0","","","0"
"THU","0","","","0"
"THX","0","","","0"
"TIA","0","","","0"
"TID","0","","","0"
"TIF","0","","","0"
"TIH","0","","","0"
"TIJ","0","","","0"
"TIM","0","","","0"
"TIN","0","","","0"
"TIQ","0","","","0"
"TIR","0","","","0"
"TIU","0","","","0"
"TIV","0","","","0"
"TIZ","0","","","0"
"TJA","0","","","0"
"TJB","0","","","0"
"TJH","0","","","0"
"TJK","0","","","0"
"TJM","0","","","0"
"TJQ","0","","","0"
"TJS","0","","","0"
"TJU","0","","","0"
"TKD","0","","","0"
"TKE","0","","","0"
"TKF","0","","","0"
"TKG","0","","","0"
"TKJ","0","","","0"
"TKK","0","","","0"
"TKN","0","","","0"
"TKP","0","","","0"
"TKQ","0","","","0"
"TKS","0","","","0"
"TKU","0","","","0"
"TKV","0","","","0"
"TKX","0","","","0"
"TLA","0","","","0"
"TLC","15","CJS CUN GDL HMO MEM MID MTY MZT NLD OAX QRO REX TIJ VER VSA","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1","2"
"TLH","3","KVDF MCO MEM","1 1 2","3"
"TLI","0","","","0"
"TLK","0","","","0"
"TLL","7","BER CDG EERU EPU KTW RIX URE","1 1 1 1 1 1 1","3"
"TLM","0","","","0"
"TLN","0","","","0"
"TLQ","0","","","0"
"TLS","4","CDG CGN LYS OTP","2 1 2 1","5"
"TLT","0","","","0"
"TLU","0","","","0"
"TLV","19","ALA ATH CGN DWC DXB FRA GYD HEL HKG ICN JFK LCA LEJ LGG LUZ MXP NBO OSL TAS","2 1 2 1 1 2 1 1 2 1 2 2 2 2 1 1 1 1 1","11"
"TMC","0","","","0"
"TME","0","","","0"
"TMH","0","","","0"
"TMI","0","","","0"
"TMJ","0","","","0"
"TML","0","","","0"
"TMM","0","","","0"
"TMP","0","","","0"
"TMR","0","","","0"
"TMS","0","","","0"
"TMT","0","","","0"
"TMU","0","","","0"
"TMW","0","","","0"
"TMX","0","","","0"
"TNA","6","EHU KIX LGG LHR LUX NKG","1 1 1 1 1 1","6"
"TNC","0","","","0"
"TNE","0","","","0"
"TNG","1","MAD","1","1"
"TNH","0","","","0"
"TNJ","0","","","0"
"TNK","0","","","0"
"TNN","0","","","0"
"TNO","0","","","0"
"TNR","0","","","0"
"TOB","0","","","0"
"TOE","0","","","0"
"TOF","0","","","0"
"TOG","0","","","0"
"TOL","1","LAL","1","1"
"TOM","0","","","0"
"TOS","0","","","0"
"TOU","0","","","0"
"TOY","0","","","0"
"TPA","6","DFW IND MEM MIA PHL SDF","1 1 1 1 1 1","2"
"TPE","62","AKL ALA AMS ANC ASB ATL BKK BOM BOS CAN CGK CGN CGO CHC CKG CRK CVG DEL DFW DNA DWC EDF FOC FRA GUM GYD HAN HKG IAH ICN IND IST JFK KIX KUL LAX LCK LGG LUX MEM MIA MNL MXP NGB NGO NKG NRT ORD PEN PRG PVG SDF SEA SFO SGN SHJ SIN SZX TAS UAM XMN YYZ","1 1 2 6 2 2 3 2 1 2 2 1 1 1 2 2 1 2 2 1 5 1 1 3 1 1 4 9 2 6 1 1 2 3 1 4 1 1 2 1 1 1 1 1 4 2 8 3 2 1 4 1 2 1 2 1 5 3 1 1 1 2","25"
"TPI","0","","","0"
"TPJ","0","","","0"
"TPP","0","","","0"
"TPQ","0","","","0"
"TPS","0","","","0"
"TPU","0","","","0"
"TQA","0","","","0"
"TQO","0","","","0"
"TQP","0","","","0"
"TRA","0","","","0"
"TRC","5","CJS CUL CUU QRO TLC","1 1 1 1 1","2"
"TRD","1","OSL","1","1"
"TRE","0","","","0"
"TRF","0","","","0"
"TRG","0","","","0"
"TRI","0","","","0"
"TRK","3","BPN GTO PLW","1 1 1","1"
"TRM","0","","","0"
"TRN","0","","","0"
"TRR","0","","","0"
"TRS","0","","","0"
"TRT","0","","","0"
"TRU","0","","","0"
"TRV","0","","","0"
"TRW","0","","","0"
"TRZ","0","","","0"
"TSA","0","","","0"
"TSF","0","","","0"
"TSJ","0","","","0"
"TSM","0","","","0"
"TSN","13","ABA CDG DLC FRA HKG ICN KIX KJA NRT NVI OVB PVG WUX","2 1 1 1 1 2 2 1 3 1 1 2 1","13"
"TSR","0","","","0"
"TST","0","","","0"
"TSV","5","BNE CNS DRW HIR SYD","1 1 1 1 1","3"
"TTA","0","","","0"
"TTE","0","","","0"
"TTJ","0","","","0"
"TTN","0","","","0"
"TTQ","0","","","0"
"TTT","0","","","0"
"TTU","0","","","0"
"TUB","0","","","0"
"TUC","1","MIA","2","2"
"TUD","0","","","0"
"TUF","0","","","0"
"TUG","0","","","0"
"TUI","0","","","0"
"TUK","0","","","0"
"TUL","0","","","0"
"TUN","8","BLR CDG CGN CMN DWC HKG IST SHJ","1 1 1 1 1 1 1 1","3"
"TUO","0","","","0"
"TUP","0","","","0"
"TUR","0","","","0"
"TUS","0","","","0"
"TUU","0","","","0"
"TUV","0","","","0"
"TUW","0","","","0"
"TVC","0","","","0"
"TVF","4","FAR MEM MSP SDF","4 1 2 1","5"
"TVS","0","","","0"
"TVU","0","","","0"
"TWA","0","","","0"
"TWC","0","","","0"
"TWF","0","","","0"
"TWT","0","","","0"
"TWU","0","","","0"
"TXE","0","","","0"
"TXK","0","","","0"
"TXN","0","","","0"
"TYD","0","","","0"
"TYF","0","","","0"
"TYL","0","","","0"
"TYM","0","","","0"
"TYN","0","","","0"
"TYR","0","","","0"
"TYS","0","","","0"
"TZA","0","","","0"
"TZL","0","","","0"
"TZN","0","","","0"
"TZX","0","","","0"
"UAH","0","","","0"
"UAI","0","","","0"
"UAK","0","","","0"
"UAP","0","","","0"
"UAQ","0","","","0"
"UAS","0","","","0"
"UBA","0","","","0"
"UBB","0","","","0"
"UBJ","0","","","0"
"UBN","0","","","0"
"UBP","0","","","0"
"UCB","0","","","0"
"UCT","0","","","0"
"UDI","0","","","0"
"UDJ","0","","","0"
"UDR","0","","","0"
"UEL","0","","","0"
"UEO","0","","","0"
"UET","0","","","0"
"UFA","0","","","0"
"UGAM","0","","","0"
"UGB","0","","","0"
"UGC","1","URC","1","1"
"UGMS","0","","","0"
"UGSA","0","","","0"
"UHBS","0","","","0"
"UHHY","0","","","0"
"UHMF","0","","","0"
"UHMH","0","","","0"
"UHML","0","","","0"
"UHMN","0","","","0"
"UHNA","0","","","0"
"UHPD","0","","","0"
"UHPK","0","","","0"
"UHPL","0","","","0"
"UHPT","0","","","0"
"UHPX","0","","","0"
"UIAE","0","","","0"
"UIB","0","","","0"
"UIH","0","","","0"
"UII","0","","","0"
"UIK","0","","","0"
"UIKG","0","","","0"
"UIKM","0","","","0"
"UIN","0","","","0"
"UIO","19","ADD AMS BOG BQN CKG DOH GRU JFK LGG LUX MAO MDE MEM MIA NLU SCL VCP YUL YYZ","1 1 4 1 1 1 1 1 1 1 1 1 1 8 1 1 1 1 1","12"
"UIT","0","","","0"
"UITK","0","","","0"
"UIUN","0","","","0"
"UJE","0","","","0"
"UKA","0","","","0"
"UKB","0","","","0"
"UKE","0","","","0"
"UKG","0","","","0"
"UKK","0","","","0"
"UKX","1","KJA","1","1"
"ULG","0","","","0"
"ULH","0","","","0"
"ULI","0","","","0"
"ULK","0","","","0"
"ULO","0","","","0"
"ULP","0","","","0"
"ULV","0","","","0"
"ULZ","0","","","0"
"UMD","0","","","0"
"UME","0","","","0"
"UMS","0","","","0"
"UNA","0","","","0"
"UNG","0","","","0"
"UNI","0","","","0"
"UNK","1","ANC","2","2"
"UNN","0","","","0"
"UOL","0","","","0"
"UPG","4","CGK HKG SIN SUB","1 1 1 1","2"
"UPN","0","","","0"
"URA","0","","","0"
"URC","17","ADD AKX ASB BEG EMA GYD HGH INI ISB IST LGG OSR OVB SVO TAS TBS UGC","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1","11"
"URE","0","","","0"
"URG","0","","","0"
"URJ","0","","","0"
"URS","0","","","0"
"URT","0","","","0"
"URY","0","","","0"
"USA","0","","","0"
"USH","0","","","0"
"USJ","0","","","0"
"USK","0","","","0"
"USM","0","","","0"
"USMQ","0","","","0"
"USN","0","","","0"
"USR","0","","","0"
"USU","0","","","0"
"UTH","0","","","0"
"UTK","0","","","0"
"UTN","0","","","0"
"UTOD","0","","","0"
"UTP","0","","","0"
"UTS","0","","","0"
"UTT","0","","","0"
"UUA","0","","","0"
"UUD","0","","","0"
"UUS","0","","","0"
"UVE","0","","","0"
"UVF","3","DOM MIA POS","1 1 1","2"
