url,count,iata,name,source
https://en.wikipedia.org/wiki/Tigil_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Ust-Hairyuzovo_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Kapingamarangi_Airstrip,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Satawan#Description,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Mokil_Atoll,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Nukuoro,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Pingelap_Airfield,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Sapwuahfik#Transportation,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Woleai#Transportation,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Santa_Maria_Airport_(Rio_Grande_do_Sul),1,,,to_be_scraped
https://en.wikipedia.org/wiki/Ezanga,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Wapenamanda_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Fakahina,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Kingman_Airport_(Arizona),1,,,to_be_scraped
https://en.wikipedia.org/wiki/Frankfurt-Hahn_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Madrid,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Reading_Regional_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Stevens_Point_Municipal_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Angaur_Airstrip,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Peleliu_Airfield,1,,,to_be_scraped
https://en.wikipedia.org/wiki/E._T._Joshua_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Mocopulli_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Desierto_de_Atacama_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Mataveri_International_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Cañal_Bajo_Carlos_Hott_Siebert_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Pichoy_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Vermilion_Regional_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Warsaw_Municipal_Airport_(Indiana),1,,,to_be_scraped
https://en.wikipedia.org/wiki/Arajet,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Tarko-Sale_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Chico_Regional_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Ukiah_Municipal_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Holbrook_Municipal_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Algiers,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Kokand_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Türkmenabat,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Moanemani,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Krasnoselkup_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Nazran_Airport,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Dushanbe,1,,,to_be_scraped
https://en.wikipedia.org/wiki/Fais_Airfield,1,,,to_be_scraped
